Date,DXY,VIX,DXY_Change
2023-03-10,104.58000183105467,24.799999237060547,-0.6931874888069345
2023-03-13,103.5999984741211,26.520000457763672,-0.937084853485426
2023-03-14,103.5999984741211,23.729999542236328,0.0
2023-03-15,104.6500015258789,26.13999938964844,1.013516474153331
2023-03-16,104.41999816894533,22.989999771118164,-0.2197834243477969
2023-03-17,103.70999908447266,25.51000022888184,-0.6799455055763515
2023-03-20,103.27999877929688,24.14999961853028,-0.4146179818452666
2023-03-21,103.26000213623048,21.3799991607666,-0.0193615833682714
2023-03-22,102.3499984741211,22.26000022888184,-0.8812741073826569
2023-03-23,102.52999877929688,22.61000061035156,0.1758674234091817
2023-03-24,103.12000274658205,21.739999771118164,0.5754452104843821
2023-03-27,102.86000061035156,20.600000381469727,-0.2521355016537607
2023-03-28,102.43000030517578,19.96999931335449,-0.4180442374336346
2023-03-29,102.63999938964844,19.1200008392334,0.2050171666962752
2023-03-30,102.13999938964844,19.020000457763672,-0.4871395196543893
2023-03-31,102.51000213623048,18.700000762939453,0.3622505862473479
2023-04-03,102.08999633789062,18.549999237060547,-0.4097217730828606
2023-04-04,101.58999633789062,19.0,-0.4897639513524288
2023-04-05,101.8499984741211,19.07999992370605,0.2559328138626027
2023-04-06,101.81999969482422,18.39999961853028,-0.0294538829124224
2023-04-10,102.58000183105467,18.96999931335449,0.7464173428681553
2023-04-11,102.1999969482422,19.100000381469727,-0.3704473347917791
2023-04-12,101.5,19.09000015258789,-0.6849285412373285
2023-04-13,101.01000213623048,17.799999237060547,-0.4827565160290925
2023-04-14,101.5500030517578,17.06999969482422,0.5346014296673918
2023-04-17,102.0999984741211,16.950000762939453,0.5416005965878323
2023-04-18,101.75,16.829999923706055,-0.3427996859469151
2023-04-19,101.97000122070312,16.459999084472656,0.2162174159244578
2023-04-20,101.83999633789062,17.170000076293945,-0.1274932639562465
2023-04-21,101.81999969482422,16.770000457763672,-0.0196353532850301
2023-04-24,101.3499984741211,16.889999389648438,-0.4616001002865966
2023-04-25,101.86000061035156,18.76000022888184,0.5032088247743705
2023-04-26,101.47000122070312,18.84000015258789,-0.3828778591316917
2023-04-27,101.5,17.030000686645508,0.0295641854104466
2023-04-28,101.66999816894533,15.779999732971191,0.1674858807342971
2023-05-01,102.1500015258789,16.079999923706055,0.4721189786351498
2023-05-02,101.95999908447266,17.780000686645508,-0.1860033661948756
2023-05-03,101.33999633789062,18.34000015258789,-0.6080842998717251
2023-05-04,101.4000015258789,20.09000015258789,0.0592117526708957
2023-05-05,101.20999908447266,17.190000534057617,-0.1873791307170358
2023-05-08,101.37000274658205,16.979999542236328,0.1580907652966479
2023-05-09,101.63999938964844,17.709999084472656,0.2663476726358471
2023-05-10,101.4800033569336,16.940000534057617,-0.157414436910297
2023-05-11,102.05999755859376,16.93000030517578,0.571535457700123
2023-05-12,102.68000030517578,17.030000686645508,0.6074884983473305
2023-05-15,102.43000030517578,17.1200008392334,-0.2434748726694358
2023-05-16,102.55999755859376,17.989999771118164,0.1269132607933709
2023-05-17,102.87999725341795,16.8700008392334,0.3120121903682715
2023-05-18,103.58000183105467,16.049999237060547,0.6804088222440718
2023-05-19,103.1999969482422,16.809999465942383,-0.3668708979483459
2023-05-22,103.1999969482422,17.209999084472656,0.0
2023-05-23,103.48999786376952,18.530000686645508,0.2810086473866713
2023-05-24,103.88999938964844,20.030000686645508,0.3865122563877721
2023-05-25,104.20999908447266,19.13999938964844,0.3080178041237946
2023-05-26,104.20999908447266,17.950000762939453,0.0
2023-05-30,104.16999816894533,17.459999084472656,-0.0383849111205925
2023-05-31,104.31999969482422,17.940000534057617,0.143996859475437
2023-06-01,103.55999755859376,15.649999618530272,-0.7285296572601241
2023-06-02,104.0199966430664,14.600000381469728,0.4441860711829282
2023-06-05,104.0,14.729999542236328,-0.0192238451372173
2023-06-06,104.12999725341795,13.960000038146973,0.124997359055734
2023-06-07,104.0999984741211,13.9399995803833,-0.0288089696419246
2023-06-08,103.33999633789062,13.649999618530272,-0.7300693058313601
2023-06-09,103.55999755859376,13.829999923706056,0.2128906797942864
2023-06-12,103.62999725341795,15.010000228881836,0.067593372416419
2023-06-13,103.33999633789062,14.609999656677246,-0.2798426355432371
2023-06-14,103.01000213623048,13.880000114440918,-0.3193286368824433
2023-06-15,102.12000274658205,14.5,-0.863993176576594
2023-06-16,102.3000030517578,13.539999961853027,0.1762635138411239
2023-06-20,102.54000091552734,13.880000114440918,0.2346020103715096
2023-06-21,102.06999969482422,13.199999809265137,-0.4583589004356625
2023-06-22,102.38999938964844,12.90999984741211,0.313510037994491
2023-06-23,102.9000015258789,13.4399995803833,0.4980976064758335
2023-06-26,102.69000244140624,14.25,-0.204080739901491
2023-06-27,102.48999786376952,13.739999771118164,-0.1947653840507435
2023-06-28,102.91000366210938,13.43000030517578,0.4098017436765966
2023-06-29,103.33999633789062,13.539999961853027,0.4178336998150955
2023-06-30,102.91000366210938,13.59000015258789,-0.4160951142046731
2023-07-03,102.98999786376952,13.56999969482422,0.0777321920255813
2023-07-05,103.37000274658205,14.18000030517578,0.3689726096655965
2023-07-06,103.16999816894533,15.4399995803833,-0.1934841562566625
2023-07-07,102.2699966430664,14.829999923706056,-0.8723481068644734
2023-07-10,101.97000122070312,15.06999969482422,-0.2933366893618894
2023-07-11,101.7300033569336,14.84000015258789,-0.2353612443821373
2023-07-12,100.5199966430664,13.539999961853027,-1.1894295428475643
2023-07-13,99.7699966430664,13.609999656677246,-0.746120200006728
2023-07-14,99.91000366210938,13.34000015258789,0.1403297822529348
2023-07-17,99.83999633789062,13.479999542236328,-0.070070384999199
2023-07-18,99.94000244140624,13.300000190734863,0.1001663733812385
2023-07-19,100.27999877929688,13.760000228881836,0.340200449854855
2023-07-20,100.87999725341795,13.989999771118164,0.5983231765305685
2023-07-21,101.06999969482422,13.600000381469728,0.1883450104870121
2023-07-24,101.3499984741211,13.90999984741211,0.2770345108759509
2023-07-25,101.3499984741211,13.859999656677246,0.0
2023-07-26,100.88999938964844,13.1899995803833,-0.4538718218038418
2023-07-27,101.7699966430664,14.40999984741211,0.8722343728235327
2023-07-28,101.62000274658205,13.329999923706056,-0.1473851836808482
2023-07-31,101.86000061035156,13.630000114440918,0.2361718729412265
2023-08-01,102.3000030517578,13.93000030517578,0.4319678370015012
2023-08-02,102.58999633789062,16.09000015258789,0.2834733895228591
2023-08-03,102.54000091552734,15.920000076293944,-0.0487332334028089
2023-08-04,102.0199966430664,17.100000381469727,-0.5071233351063853
2023-08-07,102.0500030517578,15.770000457763672,0.029412281590635
2023-08-08,102.52999877929688,15.989999771118164,0.4703534671092635
2023-08-09,102.48999786376952,15.960000038146973,-0.0390138652136773
2023-08-10,102.5199966430664,15.850000381469728,0.029269957968725
2023-08-11,102.83999633789062,14.84000015258789,0.3121339302597947
2023-08-14,103.19000244140624,14.81999969482422,0.3403404472765992
2023-08-15,103.20999908447266,16.459999084472656,0.0193784694188403
2023-08-16,103.41999816894533,16.780000686645508,0.2034677708898868
2023-08-17,103.44000244140624,17.889999389648438,0.0193427507398036
2023-08-18,103.37999725341795,17.299999237060547,-0.0580096544586572
2023-08-21,103.33000183105467,17.1299991607666,-0.0483608277147884
2023-08-22,103.55999755859376,16.969999313354492,0.2225836866964314
2023-08-23,103.36000061035156,15.979999542236328,-0.1931218162969039
2023-08-24,103.9800033569336,17.200000762939453,0.5998478549930741
2023-08-25,104.08000183105467,15.68000030517578,0.0961708702564845
2023-08-28,104.05999755859376,15.079999923706056,-0.0192200923414764
2023-08-29,103.5500030517578,14.449999809265137,-0.4900965969644288
2023-08-30,103.16000366210938,13.880000114440918,-0.3766290469866096
2023-08-31,103.62000274658205,13.56999969482422,0.4459083638454819
2023-09-01,104.23999786376952,13.09000015258789,0.5983353606965114
2023-09-05,104.80999755859376,14.010000228881836,0.5468147606537244
2023-09-06,104.86000061035156,14.449999809265137,0.0477082844409615
2023-09-07,105.05999755859376,14.399999618530272,0.1907275863800128
2023-09-08,105.08999633789062,13.84000015258789,0.0285539501180265
2023-09-11,104.56999969482422,13.800000190734863,-0.494810791880218
2023-09-12,104.70999908447266,14.229999542236328,0.1338810271177326
2023-09-13,104.7699966430664,13.479999542236328,0.0572987862843543
2023-09-14,105.41000366210938,12.81999969482422,0.6108686069957292
2023-09-15,105.31999969482422,13.789999961853027,-0.0853846543575342
2023-09-18,105.1999969482422,14.0,-0.1139410813993047
2023-09-19,105.1999969482422,14.109999656677246,0.0
2023-09-20,105.16000366210938,15.140000343322754,-0.0380164327880017
2023-09-21,105.36000061035156,17.540000915527344,0.1901834740181351
2023-09-22,105.58000183105467,17.200000762939453,0.2088090541274345
2023-09-25,106.0,16.899999618530273,0.3978008729507154
2023-09-26,106.2300033569336,18.940000534057617,0.2169842989939496
2023-09-27,106.66999816894533,18.21999931335449,0.4141907164714409
2023-09-28,106.22000122070312,17.34000015258789,-0.4218589631261427
2023-09-29,106.16999816894533,17.520000457763672,-0.0470749869922459
2023-10-02,106.9000015258789,17.610000610351562,0.6875797019153751
2023-10-03,107.0,19.780000686645508,0.0935439407799165
2023-10-04,106.8000030517578,18.57999992370605,-0.1869130357403658
2023-10-05,106.33000183105467,18.489999771118164,-0.4400760367725409
2023-10-06,106.04000091552734,17.450000762939453,-0.2727366787674046
2023-10-09,106.08000183105467,17.700000762939453,0.0377224775386597
2023-10-10,105.83000183105467,17.030000686645508,-0.2356711874856087
2023-10-11,105.81999969482422,16.09000015258789,-0.0094511348931458
2023-10-12,106.56999969482422,16.690000534057617,0.7087507107946811
2023-10-13,106.6500015258789,19.31999969482422,0.0750697487883922
2023-10-16,106.23999786376952,17.209999084472656,-0.3844384962431446
2023-10-17,106.25,17.8799991607666,0.0094146615508217
2023-10-18,106.56999969482422,19.21999931335449,0.3011761833639603
2023-10-19,106.25,21.39999961853028,-0.3002718361082679
2023-10-20,106.16000366210938,21.709999084472656,-0.0847024356617653
2023-10-23,105.54000091552734,20.3700008392334,-0.5840266816073192
2023-10-24,106.2699966430664,18.96999931335449,0.6916768250962324
2023-10-25,106.52999877929688,20.190000534057617,0.2446618466581451
2023-10-26,106.5999984741211,20.68000030517578,0.0657089041831593
2023-10-27,106.55999755859376,21.270000457763672,-0.0375243115383838
2023-10-30,106.12000274658205,19.75,-0.4129080537654706
2023-10-31,106.66000366210938,18.13999938964844,0.5088587462788619
2023-11-01,106.87999725341795,16.8700008392334,0.2062568758252725
2023-11-02,106.12000274658205,15.65999984741211,-0.7110727230222103
2023-11-03,105.0199966430664,14.90999984741211,-1.0365681069029686
2023-11-06,105.22000122070312,14.890000343322754,0.1904442811176965
2023-11-07,105.54000091552734,14.8100004196167,0.3041243975591801
2023-11-08,105.58999633789062,14.449999809265137,0.0473710649323333
2023-11-09,105.91000366210938,15.289999961853027,0.3030659487805343
2023-11-10,105.86000061035156,14.170000076293944,-0.0472127750248629
2023-11-13,105.66000366210938,14.760000228881836,-0.1889258899386736
2023-11-14,104.11000061035156,14.15999984741211,-1.466972362327923
2023-11-15,104.38999938964844,14.18000030517578,0.2689451327013481
2023-11-16,104.37000274658205,14.31999969482422,-0.0191557076188564
2023-11-17,103.81999969482422,13.800000190734863,-0.5269742620331863
2023-11-20,103.47000122070312,13.40999984741211,-0.3371204730783117
2023-11-21,103.58999633789062,13.350000381469728,0.1159709246852713
2023-11-22,103.91999816894533,12.850000381469728,0.318565346771793
2023-11-24,103.4000015258789,12.460000038146973,-0.5003816899813995
2023-11-27,103.1999969482422,12.6899995803833,-0.1934280219393014
2023-11-28,102.75,12.6899995803833,-0.4360435673926188
2023-11-29,102.7699966430664,12.979999542236328,0.0194614531059844
2023-11-30,103.5,12.920000076293944,0.710327314176129
2023-12-01,103.2699966430664,12.630000114440918,-0.2222254656363276
2023-12-04,103.63999938964844,13.079999923706056,0.3582867808748613
2023-12-05,104.0500030517578,12.850000381469728,0.395603690200641
2023-12-06,104.1500015258789,12.970000267028809,0.0961061712524413
2023-12-07,103.54000091552734,13.0600004196167,-0.5856942884441496
2023-12-08,104.01000213623048,12.350000381469728,0.4539320229353327
2023-12-11,104.0999984741211,12.630000114440918,0.0865266186349522
2023-12-12,103.87000274658205,12.06999969482422,-0.2209373015468752
2023-12-13,102.87000274658205,12.1899995803833,-0.9627418634422846
2023-12-14,101.95999908447266,12.479999542236328,-0.8846151820868009
2023-12-15,102.5500030517578,12.279999732971191,0.5786621935886194
2023-12-18,102.51000213623048,12.5600004196167,-0.0390062548385805
2023-12-19,102.16999816894533,12.529999732971191,-0.3316788217732291
2023-12-20,102.41000366210938,13.670000076293944,0.2349079939956588
2023-12-21,101.83999633789062,13.649999618530272,-0.5565934028275432
2023-12-22,101.6999969482422,13.029999732971191,-0.1374699476460517
2023-12-26,101.47000122070312,12.989999771118164,-0.2261511646417413
2023-12-27,100.98999786376952,12.43000030517578,-0.4730495231684894
2023-12-28,101.2300033569336,12.470000267028809,0.237652736152949
2023-12-29,101.33000183105467,12.449999809265137,0.0987834345599125
2024-01-02,102.1999969482422,13.199999809265137,0.8585760401327303
2024-01-03,102.45999908447266,14.039999961853027,0.2544052289572329
2024-01-04,102.41999816894533,14.130000114440918,-0.0390405191145526
2024-01-05,102.41000366210938,13.350000381469728,-0.0097583548277824
2024-01-08,102.20999908447266,13.079999923706056,-0.1952978913042691
2024-01-09,102.56999969482422,12.760000228881836,0.3522166261385351
2024-01-10,102.36000061035156,12.6899995803833,-0.2047373355732351
2024-01-11,102.29000091552734,12.4399995803833,-0.0683857897682882
2024-01-12,102.4000015258789,12.699999809265137,0.1075379894095451
2024-01-16,103.36000061035156,13.84000015258789,0.9374990919605032
2024-01-17,103.4499969482422,14.789999961853027,0.0870707598289444
2024-01-18,103.54000091552734,14.130000114440918,0.0870023875691128
2024-01-19,103.29000091552734,13.300000190734863,-0.2414525765785602
2024-01-22,103.33000183105467,13.1899995803833,0.0387268033428034
2024-01-23,103.62000274658205,12.550000190734863,0.280655095701543
2024-01-24,103.23999786376952,13.140000343322754,-0.3667292730553773
2024-01-25,103.56999969482422,13.449999809265137,0.3196453292164447
2024-01-26,103.47000122070312,13.260000228881836,-0.0965515829060015
2024-01-29,103.61000061035156,13.600000381469728,0.1353043278213617
2024-01-30,103.4000015258789,13.3100004196167,-0.202682253870845
2024-01-31,103.2699966430664,14.350000381469728,-0.1257300588916932
2024-02-01,103.0500030517578,13.880000114440918,-0.2130275960683492
2024-02-02,103.91999816894533,13.850000381469728,0.8442456006047205
2024-02-05,104.4499969482422,13.670000076293944,0.5100065325590597
2024-02-06,104.18000030517578,13.0600004196167,-0.2584936821014905
2024-02-07,104.04000091552734,12.829999923706056,-0.1343822127455651
2024-02-08,104.1500015258789,12.789999961853027,0.1057291516566527
2024-02-09,104.08000183105467,12.93000030517578,-0.0672104597202793
2024-02-12,104.16999816894533,13.93000030517578,0.0864684245843072
2024-02-13,104.95999908447266,15.850000381469728,0.7583766241851198
2024-02-14,104.72000122070312,14.380000114440918,-0.228656503299296
2024-02-15,104.3000030517578,14.010000228881836,-0.4010677655170602
2024-02-16,104.27999877929688,14.239999771118164,-0.0191795511750969
2024-02-20,104.08000183105467,15.420000076293944,-0.1917884067734521
2024-02-21,104.01000213623048,15.34000015258789,-0.0672556625602727
2024-02-22,103.95999908447266,14.539999961853027,-0.0480752338532952
2024-02-23,103.94000244140624,13.75,-0.0192349396330393
2024-02-26,103.83000183105467,13.739999771118164,-0.1058308714333322
2024-02-27,103.83000183105467,13.43000030517578,0.0
2024-02-28,103.9800033569336,13.84000015258789,0.1444683841217431
2024-02-29,104.16000366210938,13.399999618530272,0.1731105014085132
2024-03-01,103.86000061035156,13.109999656677246,-0.2880213529283359
2024-03-04,103.83000183105467,13.489999771118164,-0.0288838620456255
2024-03-05,103.8000030517578,14.460000038146973,-0.0288922072309016
2024-03-06,103.37000274658205,14.5,-0.4142584706489538
2024-03-07,102.81999969482422,14.4399995803833,-0.5320722038734793
2024-03-08,102.73999786376952,14.739999771118164,-0.0778076554095896
2024-03-11,102.87000274658205,15.220000267028809,0.1265377511345589
2024-03-12,102.95999908447266,13.84000015258789,0.0874855015920772
2024-03-13,102.79000091552734,13.75,-0.165110888167197
2024-03-14,103.36000061035156,14.399999618530272,0.5545283488154196
2024-03-15,103.43000030517578,14.40999984741211,0.0677241625492097
2024-03-18,103.58000183105467,14.329999923706056,0.1450270960420718
2024-03-19,103.80999755859376,13.81999969482422,0.2220464601981664
2024-03-20,103.41000366210938,13.039999961853027,-0.3853134629529298
2024-03-21,104.0,12.920000076293944,0.5705408732199935
2024-03-22,104.43000030517578,13.0600004196167,0.4134618318997862
2024-03-25,104.2300033569336,13.1899995803833,-0.191512925076831
2024-03-26,104.29000091552734,13.239999771118164,0.0575626562999254
2024-03-27,104.3499984741211,12.779999732971191,0.0575295407680975
2024-03-28,104.5500030517578,13.010000228881836,0.1916670633074435
2024-04-01,105.0199966430664,13.649999618530272,0.4495395290193604
2024-04-02,104.81999969482422,14.609999656677246,-0.1904370164111934
2024-04-03,104.25,14.329999923706056,-0.5437890636173726
2024-04-04,104.12000274658205,16.350000381469727,-0.1246976051970882
2024-04-05,104.3000030517578,16.030000686645508,0.1728777376369006
2024-04-08,104.13999938964844,15.1899995803833,-0.1534071499786793
2024-04-09,104.1500015258789,14.979999542236328,0.0096045095919761
2024-04-10,105.25,15.800000190734863,1.0561675064860945
2024-04-11,105.27999877929688,14.90999984741211,0.0285024031324132
2024-04-12,106.04000091552734,17.309999465942383,0.7218865359446713
2024-04-15,106.20999908447266,19.229999542236328,0.1603151334190755
2024-04-16,106.26000213623048,18.39999961853028,0.047079420194751
2024-04-17,105.9499969482422,18.209999084472656,-0.291742124746841
2024-04-18,106.1500015258789,18.0,0.1887726129283562
2024-04-19,106.1500015258789,18.709999084472656,0.0
2024-04-22,106.08000183105467,16.940000534057617,-0.0659441298332508
2024-04-23,105.69000244140624,15.6899995803833,-0.3676464771084409
2024-04-24,105.86000061035156,15.970000267028809,0.1608460261315336
2024-04-25,105.5999984741211,15.369999885559082,-0.2456094225688487
2024-04-26,105.94000244140624,15.029999732971191,0.3219734585209188
2024-04-29,105.58000183105467,14.670000076293944,-0.3398155579151241
2024-04-30,106.22000122070312,15.649999618530272,0.6061748234031494
2024-05-01,105.76000213623048,15.390000343322754,-0.4330625863173121
2024-05-02,105.3000030517578,14.68000030517578,-0.4349461754739048
2024-05-03,105.02999877929688,13.489999771118164,-0.2564143063967683
2024-05-06,105.0500030517578,13.489999771118164,0.0190462464947582
2024-05-07,105.41000366210938,13.229999542236328,0.3426945263144798
2024-05-08,105.5500030517578,13.0,0.1328141398203586
2024-05-09,105.2300033569336,12.6899995803833,-0.3031735533605806
2024-05-10,105.30999755859376,12.550000190734863,0.0760184349598569
2024-05-13,105.22000122070312,13.600000381469728,-0.0854584939483538
2024-05-14,105.01000213623048,13.420000076293944,-0.1995809561265549
2024-05-15,104.3499984741211,12.449999809265137,-0.6285150449317656
2024-05-16,104.45999908447266,12.420000076293944,0.1054150569813838
2024-05-17,104.4499969482422,11.989999771118164,-0.0095750874192335
2024-05-20,104.56999969482422,12.149999618530272,0.1148901389068424
2024-05-21,104.66000366210938,11.859999656677246,0.0860705437007114
2024-05-22,104.94000244140624,12.289999961853027,0.267531788170805
2024-05-23,105.11000061035156,12.770000457763672,0.1619955831811959
2024-05-24,104.72000122070312,11.93000030517578,-0.3710392801672513
2024-05-28,104.61000061035156,12.920000076293944,-0.1050425984237102
2024-05-29,105.0999984741211,14.279999732971191,0.4684044172742707
2024-05-30,104.72000122070312,14.470000267028809,-0.3615578105945816
2024-05-31,104.66999816894533,12.920000076293944,-0.0477492849264127
2024-06-03,104.13999938964844,13.109999656677246,-0.5063521434684803
2024-06-04,104.11000061035156,13.15999984741211,-0.0288062026816748
2024-06-05,104.2699966430664,12.630000114440918,0.1536797923127997
2024-06-06,104.0999984741211,12.579999923706056,-0.1630365152185064
2024-06-07,104.88999938964844,12.220000267028809,0.758886577432305
2024-06-10,105.1500015258789,12.739999771118164,0.2478807681794315
2024-06-11,105.2300033569336,12.850000381469728,0.0760835281918614
2024-06-12,104.6500015258789,12.039999961853027,-0.5511753421572729
2024-06-13,105.1999969482422,11.9399995803833,0.5255570132287835
2024-06-14,105.5500030517578,12.65999984741211,0.3327054312442845
2024-06-17,105.31999969482422,12.75,-0.2179093797096465
2024-06-18,105.26000213623048,12.300000190734863,-0.0569669186931243
2024-06-20,105.58999633789062,13.279999732971191,0.3135038903315568
2024-06-21,105.8000030517578,13.199999809265137,0.1988888352596918
2024-06-24,105.47000122070312,13.329999923706056,-0.3119109844384904
2024-06-25,105.61000061035156,12.84000015258789,0.1327385873026498
2024-06-26,106.0500030517578,12.550000190734863,0.4166295226430749
2024-06-27,105.91000366210938,12.239999771118164,-0.1320126219893747
2024-06-28,105.87000274658205,12.4399995803833,-0.0377687792882719
2024-07-01,105.9000015258789,12.220000267028809,0.0283354855186823
2024-07-02,105.72000122070312,12.029999732971191,-0.169971957112569
2024-07-03,105.4000015258789,12.09000015258789,-0.3026860491196714
2024-07-05,104.87999725341795,12.479999542236328,-0.4933626802019142
2024-07-08,105.01000213623048,12.369999885559082,0.1239558411680441
2024-07-09,105.12000274658205,12.510000228881836,0.1047525074886257
2024-07-10,105.0500030517578,12.850000381469728,-0.0665902711142196
2024-07-11,104.44000244140624,12.920000076293944,-0.580676432775562
2024-07-12,104.08999633789062,12.460000038146973,-0.3351264796379039
2024-07-15,104.19000244140624,13.119999885559082,0.0960765751119696
2024-07-16,104.2699966430664,13.1899995803833,0.0767772336939254
2024-07-17,103.75,14.479999542236328,-0.4987020809508968
2024-07-18,104.16999816894533,15.93000030517578,0.4048175122364439
2024-07-19,104.4000015258789,16.520000457763672,0.2207961610602771
2024-07-22,104.30999755859376,14.90999984741211,-0.0862106953732566
2024-07-23,104.4499969482422,14.720000267028809,0.1342147377290325
2024-07-24,104.38999938964844,18.040000915527344,-0.0574414172778592
2024-07-25,104.36000061035156,18.459999084472656,-0.0287372157029119
2024-07-26,104.31999969482422,16.389999389648438,-0.0383297386866599
2024-07-29,104.55999755859376,16.600000381469727,0.2300593025993169
2024-07-30,104.5500030517578,17.690000534057617,-0.0095586333868635
2024-07-31,104.0999984741211,16.360000610351562,-0.4304204347215012
2024-08-01,104.41999816894533,18.59000015258789,0.3073964452591005
2024-08-02,103.20999908447266,23.38999938964844,-1.158780986104735
2024-08-05,102.69000244140624,38.56999969482422,-0.5038239004738432
2024-08-06,102.97000122070312,27.709999084472656,0.2726641081313152
2024-08-07,103.1999969482422,27.850000381469727,0.223361877063688
2024-08-08,103.20999908447266,23.790000915527344,0.0096919927579985
2024-08-09,103.13999938964844,20.3700008392334,-0.0678225902966289
2024-08-12,103.13999938964844,20.709999084472656,0.0
2024-08-13,102.55999755859376,18.1200008392334,-0.5623442257969402
2024-08-14,102.56999969482422,16.190000534057617,0.0097524731557774
2024-08-15,102.9800033569336,15.229999542236328,0.3997305872372569
2024-08-16,102.45999908447266,14.800000190734863,-0.5049565503106201
2024-08-19,101.88999938964844,14.649999618530272,-0.5563143665014869
2024-08-20,101.44000244140624,15.880000114440918,-0.4416497702795174
2024-08-21,101.04000091552734,16.270000457763672,-0.3943232612893088
2024-08-22,101.51000213623048,17.549999237060547,0.4651635158792855
2024-08-23,100.72000122070312,15.859999656677246,-0.7782493339593577
2024-08-26,100.8499984741211,16.149999618530273,0.1290679625123525
2024-08-27,100.5500030517578,15.43000030517578,-0.2974669577612943
2024-08-28,101.08999633789062,17.110000610351562,0.5370395522065197
2024-08-29,101.33999633789062,15.649999618530272,0.2473043911925598
2024-08-30,101.6999969482422,15.0,0.3552404019743882
2024-09-03,101.83000183105467,20.71999931335449,0.1278317470143619
2024-09-04,101.36000061035156,21.31999969482422,-0.4615547601412251
2024-09-05,101.11000061035156,19.89999961853028,-0.2466456180885923
2024-09-06,101.18000030517578,22.3799991607666,0.0692312277733808
2024-09-09,101.5500030517578,19.450000762939453,0.3656876314153345
2024-09-10,101.62999725341795,19.07999992370605,0.0787732144324815
2024-09-11,101.68000030517578,17.690000534057617,0.0492010755772431
2024-09-12,101.37000274658205,17.06999969482422,-0.3048756467971536
2024-09-13,101.11000061035156,16.559999465942383,-0.256488240293784
2024-09-16,100.76000213623048,17.139999389648438,-0.3461561388669043
2024-09-17,100.88999938964844,17.610000610351562,0.1290167235628025
2024-09-18,100.5999984741211,18.229999542236328,-0.2874426774524319
2024-09-19,100.61000061035156,16.329999923706055,0.0099424814932191
2024-09-20,100.72000122070312,16.149999618530273,0.1093336742711947
2024-09-23,100.91999816894533,15.890000343322754,0.1985672615352207
2024-09-24,100.37000274658205,15.390000343322754,-0.5449816016074083
2024-09-25,100.91999816894533,15.40999984741211,0.5479679259867476
2024-09-26,100.55999755859376,15.369999885559082,-0.3567188038875124
